cells_id	x	gene_ENSG00000228849	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000276977	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_236	dysfunctional	1.7167143996647707	0	0	0	0	2.9582816823078377	1.7167143996647707	2.6877543014823075	1.7167143996647707	2.3157401931160932	0	0	2.3157401931160932	0
cell_237	dysfunctional	0	0	0	1.884089020894242	0	2.4982106154143633	0	2.875882371256722	0	0	0	0	1.884089020894242	0
cell_238	transitional	2.5877732833977265	0	0	0	0	3.9160248275444767	0	2.5877732833977265	0	3.242601960910441	0	0	0	0
cell_239	dysfunctional	0	0	0	0	0	0	0	0	2.1576875683110233	0	0	0	0	0
cell_240	dysfunctional	0	0	0	0	0	2.277155113252243	2.277155113252243	2.9176524966300583	2.277155113252243	0	0	0	0	0
cell_241	dysfunctional	0	0	0	0	0	2.3866084712637408	0	1.7814181154333224	1.7814181154333224	0	1.7814181154333224	0	0	0
cell_242	dysfunctional	0	0	0	0	0	3.26412573752268	0	2.608496228294576	0	0	0	0	2.608496228294576	0
cell_243	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_244	dysfunctional	0	0	0	0	0	1.7524497360579283	1.7524497360579283	1.7524497360579283	0	0	0	0	0	0
cell_245	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_246	dysfunctional	0	0	0	0	0	2.389753378716794	2.389753378716794	3.2494828905987436	0	0	1.784298603980319	0	0	0
cell_247	dysfunctional	0	0	0	0	0	2.5597956556439763	0	0	0	0	0	0	2.5597956556439763	0
cell_248	dysfunctional	0	0	0	0	0	0	0	2.3190392617716706	0	0	0	0	0	1.7197175650034138
cell_249	dysfunctional	1.934005246548995	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_250	dysfunctional	0	0	2.0363024354591195	0	0	3.043887738708114	0	2.0363024354591195	2.661967893028567	2.661967893028567	2.0363024354591195	0	0	0
cell_251	dysfunctional	0	0	0	0	0	1.8137606951335201	0	0	0	0	0	0	0	0
cell_252	dysfunctional	0	0	0	2.2693412787254776	0	0	0	0	2.2693412787254776	0	0	0	0	0
cell_253	transitional	0	0	0	0	0	2.6757095298934632	0	2.6757095298934632	0	2.6757095298934632	0	0	0	0
cell_254	dysfunctional	0	0	0	0	0	2.2524109929035103	0	3.5565631284675816	2.2524109929035103	2.891553092941996	0	0	0	0
cell_255	dysfunctional	0	0	0	2.779884417211278	0	3.6582371096480992	0	2.779884417211278	0	0	2.1469341701990836	0	0	0
cell_256	dysfunctional	0	0	0	0	0	0	0	3.526457588435699	0	2.3888536198814205	0	0	3.035048184003741	0
cell_257	dysfunctional	0	0	0	0	0	2.7522012860114122	0	0	2.378131783679531	1.7736579382780295	0	0	0	0
cell_258	dysfunctional	0	0	1.7193414598044636	0	0	2.69073828525716	2.69073828525716	2.3186261521962903	2.3186261521962903	2.3186261521962903	0	0	0	0
cell_259	dysfunctional	0	0	0	2.2763703435198983	0	3.8001142905068197	0	0	0	0	0	0	0	0
cell_260	dysfunctional	0	0	0	0	0	3.5344999627535785	3.5344999627535785	2.87010868073789	0	0	0	0	0	0
cell_261	dysfunctional	0	0	0	0	0	3.0768354267139664	0	2.694161088941543	3.0768354267139664	0	0	0	0	0
cell_262	dysfunctional	0	0	0	1.7524497360579283	0	1.7524497360579283	0	3.2125996136077597	2.354934100783185	2.354934100783185	0	0	0	0
cell_263	dysfunctional	0	0	0	0	0	0	0	0	4.340652088535195	0	0	0	0	0
cell_264	dysfunctional	0	0	0	0	0	2.7022362312367902	0	0	0	2.7022362312367902	0	0	0	0
cell_265	dysfunctional	0	0	0	0	0	3.381303841142585	0	0	2.0921446059360895	2.7215944262099674	0	0	0	2.0921446059360895
cell_266	dysfunctional	0	0	0	0	0	1.6920607045236296	2.2886200680401	3.906754387644393	1.6920607045236296	0	0	0	2.65969857611708	0
cell_267	dysfunctional	0	0	1.8440324148760743	1.297733572112549	0	2.9769025629219854	2.1953305252754625	2.9769025629219854	2.9769025629219854	0	0	0	2.4547875522388773	0
cell_268	dysfunctional	1.7015237970548305	0	0	0	0	2.670478806889108	0	0	1.7015237970548305	1.7015237970548305	1.7015237970548305	0	2.299037795769459	0
cell_269	dysfunctional	0	0	0	0	0	0	2.52844697628231	0	3.180885265952843	0	0	0	3.180885265952843	0
cell_270	dysfunctional	0	0	0	0	0	0	0	3.67407774565442	2.624965454699432	3.2812192368510287	0	0	0	0
cell_271	dysfunctional	0	0	0	0	0	3.99775905973548	0	3.601430450995905	0	0	0	0	0	0
cell_272	dysfunctional	0	0	0	0	0	2.539127393634072	0	3.1920069836988554	0	1.9219548874920025	1.9219548874920025	0	0	0
cell_273	naive	2.3231818294858693	0	0	0	0	2.3231818294858693	0	0	0	0	0	0	0	0
cell_274	dysfunctional	0	0	0	0	0	0	0	3.8375852087492603	0	2.3108163366099674	0	0	0	0
cell_275	dysfunctional	0	0	0	0	0	3.2032646373303826	0	2.549943128388163	0	2.549943128388163	0	0	0	0
cell_276	dysfunctional	0	0	0	0	0	0	0	0	2.7032102810065712	2.7032102810065712	0	0	0	0
cell_277	dysfunctional	2.2701192917444684	0	0	2.2701192917444684	0	2.9102349013955764	0	2.2701192917444684	3.2973788863561446	0	0	0	0	0
cell_278	transitional	0	0	0	0	0	0	0	2.3591169576351554	0	0	0	0	0	0
cell_279	dysfunctional	0	0	0	0	0	2.660110738813091	0	0	0	0	2.0345665754510427	0	0	0
cell_280	dysfunctional	0	0	1.458185403519619	0	0	2.6527215571908163	3.703222016357497	4.341953315411224	2.8616730371589654	0	0	2.0276620855297494	2.0276620855297494	0
cell_281	dysfunctional	0	0	0	0	0	0	0	3.2281381281731263	0	2.5738570001778505	0	0	0	0
cell_282	dysfunctional	0	0	0	0	0	2.9510951051670635	0	0	0	0	0	0	0	0
cell_283	dysfunctional	0	0	0	2.776346712382111	0	0	0	0	0	0	0	0	0	0
cell_284	dysfunctional	0	0	0	0	0	2.5543080314703266	0	0	0	0	0	0	0	0
cell_285	dysfunctional	0	0	0	0	0	2.4915787095098856	0	1.877962578752632	0	0	0	0	0	0
cell_286	dysfunctional	0	0	0	0	0	2.2670116995150567	0	3.1191128394488437	1.672461445726447	2.2670116995150567	0	0	0	0
cell_287	transitional	0	0	0	0	0	0	0	3.3835018722407817	0	4.153279428114596	1.901325253343746	0	0	0
cell_288	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5168510863477893
cell_289	dysfunctional	0	0	0	0	0	2.535374017292154	0	3.4029583713674616	0	1.9184765875116407	0	0	1.9184765875116407	0
cell_290	dysfunctional	0	0	0	2.420003763552574	0	4.134773036700549	0	0	0	0	3.457505403663211	0	0	0
cell_291	transitional	0	0	0	0	0	0	0	2.1986480651210734	0	4.044624478632111	0	0	0	0
cell_292	dysfunctional	0	0	2.9513814701988106	0	0	2.309181601800763	0	4.2976862115345185	3.3392705372840727	2.9513814701988106	0	0	0	0
cell_293	dysfunctional	0	0	2.1979360046672483	0	0	3.8926042916175043	3.219644144526959	0	3.219644144526959	0	0	0	0	0
cell_294	dysfunctional	0	0	0	0	0	3.6278025780313037	0	0	3.6278025780313037	0	0	0	0	0
cell_295	dysfunctional	0	0	0	0	0	0	0	2.1509495972226604	0	2.7841484536899133	0	0	0	0
cell_296	dysfunctional	0	0	0	0	0	0	0	3.4980603568095407	0	4.175963935575032	0	0	0	0
cell_297	dysfunctional	0	0	0	0	0	0	0	2.7229224631737106	3.106250164074289	2.7229224631737106	0	0	0	0
cell_298	dysfunctional	0	0	0	1.8658609395791521	0	3.519542591125935	0	2.8555783920104205	1.8658609395791521	1.8658609395791521	0	0	0	0
cell_299	dysfunctional	0	0	3.9739092650372037	0	0	3.0854279360640264	0	3.9739092650372037	0	0	0	0	0	0
cell_300	dysfunctional	0	0	0	0	0	2.8337154466212113	1.8462759520322531	3.7771062963241393	2.8337154466212113	0	0	0	0	0
cell_301	dysfunctional	0	0	2.0915222846976893	0	0	2.0915222846976893	0	2.0915222846976893	2.0915222846976893	2.7209311614480423	2.7209311614480423	0	0	0
cell_302	dysfunctional	0	0	1.6435731596722989	0	0	3.0850295722821994	2.235081691233444	0	0	0	2.235081691233444	0	2.8732533379118057	0
cell_303	dysfunctional	0	0	0	0	0	2.67508018186464	0	4.0083155035825815	0	0	0	0	0	0
cell_304	transitional	0	0	0	0	0	4.391490682043823	0	0	0	0	0	0	3.041669775683372	0
cell_305	dysfunctional	0	0	0	2.2418185351169395	0	0	0	0	0	0	0	0	0	0
cell_306	dysfunctional	3.356926077918871	0	2.968732060519003	0	0	0	0	0	0	0	0	0	2.3256774347746627	0
cell_307	dysfunctional	0	0	0	0	0	0	2.549943128388163	0	0	0	0	0	0	0
cell_308	dysfunctional	0	0	0	0	0	2.49718693891809	0	3.362826548804177	0	1.883143163941708	0	0	0	0
cell_309	dysfunctional	0	0	0	0	0	3.1709893618269125	0	3.1709893618269125	0	3.1709893618269125	0	0	0	0
cell_310	transitional	0	0	0	0	0	3.655540904553557	0	0	0	3.655540904553557	0	0	0	0
cell_311	dysfunctional	0	0	0	0	0	0	0	3.0210195932686403	2.375472808742538	0	0	0	0	0
cell_312	dysfunctional	0	0	0	2.7097318158482624	0	0	0	0	0	0	0	0	0	0
cell_313	dysfunctional	0	0	0	0	0	2.989106598581854	0	0	0	0	0	0	2.989106598581854	0
cell_314	dysfunctional	0	0	0	2.899627786955223	0	0	0	2.260062798274457	0	0	0	0	0	0
cell_315	dysfunctional	0	0	0	0	0	0	0	4.162383929274001	0	4.162383929274001	0	0	0	0
cell_316	dysfunctional	0	0	0	0	0	0	0	2.5199979695992702	0	2.5199979695992702	0	0	0	0
cell_317	dysfunctional	0	0	0	0	0	0	0	2.156335381961427	0	3.1746421092227624	0	0	0	0
cell_318	dysfunctional	0	0	0	0	0	2.59807244573354	0	4.325811586084944	2.59807244573354	0	0	0	0	0
cell_319	dysfunctional	0	0	0	0	0	3.431088465016576	0	2.395172453907977	0	2.395172453907977	0	0	0	0
cell_320	dysfunctional	0	0	1.8193679333090482	0	0	1.8193679333090482	0	0	0	0	0	0	0	0
cell_321	dysfunctional	0	0	0	0	0	0	0	3.5344999627535785	0	0	0	0	0	0
cell_322	dysfunctional	0	0	0	0	0	0	0	2.4870176138136064	2.122290147167757	1.5422547113729648	2.122290147167757	0	0	0
cell_323	dysfunctional	0	0	0	0	0	0	0	0	2.8499342352406978	0	0	0	0	0
cell_324	dysfunctional	0	0	0	0	0	0	0	0	2.562000590120284	0	0	0	0	0
cell_325	dysfunctional	0	0	0	0	0	2.166533415171936	0	4.009073976327957	2.166533415171936	2.8006871468137056	0	0	0	0
cell_326	naive	0	0	0	3.4049264704207	0	2.1136038550844507	0	2.7444490363025476	2.7444490363025476	0	0	0	0	0
cell_327	dysfunctional	0	0	0	0	0	2.5586953133485437	0	0	0	3.6043246952628136	0	0	0	0
cell_328	dysfunctional	0	0	0	0	0	2.2539355838938624	0	2.2539355838938624	0	0	0	0	2.2539355838938624	0
cell_329	transitional	0	0	0	0	0	2.6321208856186016	0	3.288642590370302	0	0	0	0	2.6321208856186016	0
cell_330	dysfunctional	0	0	0	0	0	3.7233784703697475	0	2.4070361042690314	0	0	0	0	0	0
cell_331	dysfunctional	0	0	0	0	0	2.4920870175616026	0	0	0	0	0	0	0	0
cell_332	transitional	0	0	0	0	0	0	0	2.389753378716794	0	2.389753378716794	0	0	0	0
cell_333	dysfunctional	0	0	0	0	0	0	0	3.7412883810959863	0	0	0	0	0	0
cell_334	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2693412787254776
cell_335	dysfunctional	0	0	0	0	0	3.2390628457881796	0	0	0	0	0	0	0	0
cell_336	transitional	0	0	0	0	0	3.448420283865156	0	1.9587042378193071	0	0	0	2.5787208601192204	0	0
cell_337	dysfunctional	0	0	0	0	0	3.619813594365898	0	0	3.8375852087492603	0	0	0	0	0
cell_338	dysfunctional	0	0	0	0	0	0	0	3.6494414888987152	0	0	0	0	0	0
cell_339	dysfunctional	0	0	0	0	0	3.1045532485840535	0	3.4949573237759157	0	0	0	0	0	0
cell_340	dysfunctional	0	0	0	0	0	0	0	3.672207703252718	0	0	0	0	0	0
cell_341	dysfunctional	0	0	2.372822326128577	0	0	0	0	2.372822326128577	0	2.372822326128577	0	0	0	0
cell_342	dysfunctional	0	0	0	0	0	2.959147935854633	2.959147935854633	0	0	0	0	0	2.959147935854633	0
cell_343	dysfunctional	0	0	0	2.2130238287746855	0	0	0	3.2359282985330937	0	2.2130238287746855	0	0	0	0
cell_344	dysfunctional	0	0	4.017201686373225	0	0	4.017201686373225	0	2.953962860677696	0	0	0	0	0	0
cell_345	dysfunctional	0	0	2.3140956202253333	0	0	0	0	2.3140956202253333	0	0	0	0	0	0
cell_346	transitional	0	0	0	0	0	2.4237460475970547	2.4237460475970547	0	0	0	0	0	0	0
cell_347	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_348	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_349	dysfunctional	0	0	0	0	0	2.7349661550018722	2.1046963073311784	3.118561792180614	2.7349661550018722	0	0	0	0	0
cell_350	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_351	naive	0	0	0	0	0	0	0	2.377688029315136	0	0	0	0	0	0
cell_352	dysfunctional	0	0	0	2.529509018549033	0	0	2.529509018549033	0	0	0	0	0	0	0
cell_353	dysfunctional	0	0	0	0	0	0	0	2.1986480651210734	0	0	0	0	0	0
cell_354	dysfunctional	0	0	0	0	0	2.249370396732955	0	0	2.249370396732955	0	0	0	0	0
cell_355	dysfunctional	0	0	0	0	0	3.4644773712429333	0	0	0	1.5830875798356214	0	0	0	3.0130733050409195
cell_356	dysfunctional	0	0	0	0	0	2.481978390008912	0	0	3.132438445789672	0	0	0	0	0
cell_357	dysfunctional	0	0	2.4941233048929243	0	0	0	0	3.816490578706582	0	0	0	0	0	0
cell_358	dysfunctional	0	0	0	0	0	2.278726926197241	0	3.981277601353475	0	0	0	0	0	0
cell_359	dysfunctional	0	0	0	0	0	0	0	0	3.3138247112381145	0	0	0	0	0
cell_360	dysfunctional	0	0	2.4875231905633153	0	0	0	2.4875231905633153	3.5291307665562677	0	0	0	0	0	0
cell_361	dysfunctional	0	0	0	0	0	0	0	0	0	3.506385468661912	0	0	0	0
cell_362	dysfunctional	0	0	2.523156531922	0	0	0	0	0	0	0	0	0	3.566815479308475	0
cell_363	dysfunctional	0	0	0	0	0	3.2790037650010766	0	0	1.8099041925235038	2.4176733068732603	0	0	0	0
cell_364	dysfunctional	0	0	0	0	0	3.080460846165757	0	0	0	2.4322278338764147	0	0	0	0
cell_365	dysfunctional	0	0	0	0	0	1.1180501712916082	0	2.223058688770885	2.4243088359987484	0	0	0	1.1180501712916082	0
cell_366	dysfunctional	0	0	0	0	0	2.446557567905548	0	0	0	3.9842062814546284	0	0	3.0954439531443563	0
cell_367	dysfunctional	0	0	0	0	0	0	0	1.9842411425495179	0	0	0	0	0	0
cell_368	dysfunctional	0	0	0	0	0	1.809476966350394	0	0	2.417207993704222	1.809476966350394	0	0	0	1.809476966350394
cell_369	dysfunctional	0	0	0	0	0	0	0	3.429160940290802	0	2.2543171804871722	0	0	0	0
cell_370	dysfunctional	0	0	0	1.7704156939595317	0	0	1.7704156939595317	1.7704156939595317	0	3.020092020405061	0	0	0	0
cell_371	dysfunctional	0	0	0	0	0	0	0	3.759950701194001	0	3.542611494100682	0	0	0	3.264529083037138
cell_372	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_373	dysfunctional	0	0	0	0	0	2.2239771895168308	0	0	0	2.8615175713283003	0	0	0	0
cell_374	dysfunctional	0	0	0	0	0	0	2.4097979952673994	0	0	0	0	0	0	0
cell_375	dysfunctional	0	0	0	0	0	0	0	2.6273440299108803	0	0	2.6273440299108803	0	2.6273440299108803	0
cell_376	transitional	0	0	0	0	0	2.0106681064735117	2.0106681064735117	3.2911302969472627	0	0	0	0	2.0106681064735117	0
cell_377	dysfunctional	0	0	0	0	0	2.5375167820637756	0	2.5375167820637756	0	0	0	0	0	0
cell_378	dysfunctional	0	0	0	0	0	3.3694869054562533	0	2.981079133802085	1.73647021481081	0	0	0	0	0
cell_379	dysfunctional	0	0	0	2.3323696543515733	0	0	0	4.637884987242346	2.3323696543515733	0	0	0	0	0
cell_380	dysfunctional	0	0	0	0	0	2.777053120265385	2.777053120265385	0	2.144268500868506	0	0	0	0	0
cell_381	dysfunctional	0	0	0	0	0	0	0	2.3960790717905933	2.3960790717905933	0	0	0	0	0
cell_382	dysfunctional	0	0	0	0	0	0	0	3.0598896244944562	0	0	0	0	0	0
cell_383	transitional	0	0	0	2.7805936620987888	0	0	2.1476019941849733	0	0	0	0	0	0	0
cell_384	dysfunctional	0	0	0	0	0	0	2.657640689361667	0	2.657640689361667	0	0	0	0	0
cell_385	dysfunctional	0	0	3.410572526228534	0	0	0	2.1187396817263315	0	2.1187396817263315	3.1338377425636343	0	0	0	0
cell_386	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_387	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	2.502317721213641	0
cell_388	dysfunctional	0	0	0	0	0	0	2.7202683982115143	3.773982983951231	0	0	0	0	0	0
cell_389	dysfunctional	0	0	0	0	0	1.7372413209482829	0	0	2.7110419759590325	0	0	0	2.3382703213866765	0
cell_390	dysfunctional	0	0	1.8476254037794444	0	0	3.1081204159026643	0	3.3222868198521667	2.835223458116006	1.8476254037794444	2.4586885110884626	0	0	0
cell_391	dysfunctional	0	0	0	0	0	0	0	2.2623724939365224	0	2.2623724939365224	0	0	0	0
cell_392	dysfunctional	0	0	0	0	0	0	2.2646887828459494	5.337898902630346	0	0	0	0	0	0
cell_393	transitional	0	0	0	0	0	0	0	2.6050076133284237	0	4.153503665263003	0	0	0	0
cell_394	transitional	0	0	0	0	0	1.831595135850756	0	0	2.8172940948366945	1.831595135850756	0	0	0	0
cell_395	dysfunctional	0	0	0	0	0	3.6820981863245765	2.1685888363338797	4.011352980379444	2.8028673363464502	2.8028673363464502	0	0	0	0
cell_396	dysfunctional	0	0	0	0	0	2.1651660828208033	0	0	0	2.799236663722673	0	0	0	0
cell_397	dysfunctional	0	0	0	0	0	3.13139037355954	0	3.13139037355954	0	4.35247317195806	0	0	0	0
cell_398	dysfunctional	0	0	2.436025240579954	0	0	0	0	2.436025240579954	0	0	0	0	0	0
cell_399	dysfunctional	0	0	0	0	0	0	0	2.4714927849109087	0	1.8594265601182582	0	0	0	0
cell_400	dysfunctional	0	0	0	0	0	0	2.639335945823237	0	0	0	0	0	0	0
cell_401	transitional	0	0	0	0	0	2.7071173652136697	0	0	0	0	0	0	0	0
cell_402	dysfunctional	0	0	2.4417537666695446	0	0	1.503572041948127	0	3.366668454686895	0	0	0	0	3.2380541531940925	0
cell_403	dysfunctional	0	0	0	1.6618298560204405	0	1.6618298560204405	1.1424606489601978	2.4572235330968035	2.0019414011468792	0	0	0	0	0
cell_404	dysfunctional	0	0	0	0	0	3.4222544956545478	0	4.357476091125784	3.4222544956545478	2.5537611991224387	0	0	2.5537611991224387	0
cell_405	transitional	0	0	0	3.0331651322264412	0	2.387057016415087	0	3.9201323282993794	0	0	0	0	0	0
cell_406	dysfunctional	0	0	0	0	0	2.535909204240373	0	4.079899649728557	3.18865633930721	2.535909204240373	3.18865633930721	0	0	0
cell_407	dysfunctional	0	0	0	0	0	0	0	3.065719878486732	3.065719878486732	3.065719878486732	0	0	2.0562538458953226	0
cell_408	dysfunctional	0	0	0	2.750371071746201	0	0	0	3.2353026625537344	0	2.3763581876539868	0	0	0	0
cell_409	dysfunctional	0	0	2.02138708338238	0	0	0	0	0	3.0275392953150737	3.0275392953150737	0	0	0	0
cell_410	dysfunctional	0	0	0	0	0	2.2376948984736877	1.6459341137899293	2.6069439906365033	0	0	0	0	1.6459341137899293	0
cell_411	dysfunctional	1.5815517160147214	0	2.1661913613557373	0	0	2.1661913613557373	0	2.800324303200001	2.532703107350323	2.1661913613557373	0	0	0	2.1661913613557373
cell_412	dysfunctional	0	0	0	0	0	2.342511107692963	0	0	2.9864228473434107	2.342511107692963	0	0	0	0
cell_413	dysfunctional	0	0	0	0	0	1.9189724933235048	0	0	0	0	0	0	2.274281316831194	0
cell_414	dysfunctional	0	0	2.538053314977434	1.9209594278997166	0	3.4057712103265363	0	2.538053314977434	0	0	0	0	1.9209594278997166	0
cell_415	dysfunctional	0	0	2.766981580267307	0	1.786776897883591	2.766981580267307	1.786776897883591	3.2523452089515805	1.786776897883591	0	0	0	0	0
cell_416	dysfunctional	0	0	0	0	0	0	0	2.0140368446544157	0	0	0	0	0	0
cell_417	dysfunctional	0	0	0	0	0	0	0	0	1.7631744278321624	1.7631744278321624	2.740372406427786	0	0	0
cell_418	dysfunctional	0	0	0	0	0	0	0	3.3274530849486457	0	0	0	0	0	0
cell_419	dysfunctional	0	0	0	0	0	3.2677621845069003	0	0	3.593291457944441	0	0	0	0	0
cell_420	transitional	0	0	0	2.2501294756181114	0	0	2.2501294756181114	2.2501294756181114	0	0	0	0	0	0
cell_421	dysfunctional	0	0	0	0	0	0	0	0	0	3.1178734492948132	0	0	2.468026314309484	0
cell_422	dysfunctional	0	0	2.956551668985593	0	0	2.956551668985593	0	3.8411466057782864	1.7152176656325857	0	0	0	0	0
cell_423	dysfunctional	0	0	0	0	0	2.4327015705184993	1.8237110690346574	2.4327015705184993	2.4327015705184993	0	0	0	0	0
cell_424	dysfunctional	0	0	0	0	0	2.381987619983711	0	2.381987619983711	2.6463072011041637	2.021671199064718	0	0	0	0
cell_425	dysfunctional	0	0	0	3.021948115684884	0	0	0	3.41104457188298	0	3.021948115684884	3.021948115684884	0	2.3763581876539868	0
cell_426	naive	0	0	0	0	0	0	0	0	1.6368726833682943	2.865412369474101	0	0	0	0
cell_427	dysfunctional	0	0	0	0	0	0	0	4.143889517711169	3.4664789048852396	2.4284475473069147	0	0	0	0
cell_428	dysfunctional	0	0	1.3417302081496476	0	0	1.3417302081496476	0	0	2.248864739441162	0	0	0	1.3417302081496476	1.8948144186828637
cell_429	dysfunctional	0	0	0	0	0	0	0	2.279513972092734	2.279513972092734	0	0	0	0	0
cell_430	dysfunctional	0	0	1.9189724933235048	0	0	1.9189724933235048	0	4.173671450251614	2.535909204240373	2.535909204240373	0	0	0	0
cell_431	dysfunctional	0	0	2.087798748886558	0	0	0	0	0	0	0	2.087798748886558	0	2.7169620799721335	0
cell_432	dysfunctional	0	0	0	0	0	2.5693916155070635	0	2.2015026587272977	2.2015026587272977	2.837742508243165	1.613289008336198	0	0	0
cell_433	dysfunctional	0	0	2.0616225423999195	0	0	2.0616225423999195	0	3.0715876892319844	3.0715876892319844	0	0	0	0	0
cell_434	dysfunctional	0	0	0	2.8690629183459233	0	1.877962578752632	0	2.8690629183459233	0	0	0	0	0	0
cell_435	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_436	dysfunctional	0	0	0	0	0	0	2.7417291832602873	4.298222932501187	0	0	0	0	3.7964182921657046	0
cell_437	transitional	0	0	4.536917726746635	0	0	0	0	0	0	0	0	0	0	0
cell_438	dysfunctional	0	0	0	0	0	0	0	0	3.1998728777425853	3.872425750803787	0	0	0	0
cell_439	dysfunctional	0	0	0	0	0	0	0	2.289815352117924	2.289815352117924	0	0	0	0	0
cell_440	dysfunctional	0	0	0	0	0	3.3498236813856344	0	0	0	2.9617517023525437	0	0	0	0
cell_441	dysfunctional	0	0	0	0	0	0	0	0	0	0	2.845342745108185	0	2.845342745108185	0
cell_442	transitional	0	0	0	0	0	3.210466257262162	0	0	0	0	0	0	0	0
cell_443	dysfunctional	0	0	0	0	0	0	2.9436814033726324	0	0	0	0	0	0	0
cell_444	transitional	0	0	0	0	0	2.2569934010687582	0	0	0	0	0	0	0	0
cell_445	dysfunctional	0	0	0	0	0	0	0	4.450742594860269	0	3.0225676590764543	2.6411491374669134	0	0	0
cell_446	dysfunctional	0	0	0	0	0	2.127808962236969	2.127808962236969	2.127808962236969	2.759560434481451	0	0	0	0	0
cell_447	dysfunctional	0	0	0	2.7567935411197357	0	0	0	2.7567935411197357	3.140866446808272	0	0	0	0	0
cell_448	dysfunctional	0	0	0	0	0	0	0	0	3.2308572233306236	2.9562636560419135	0	0	0	0
cell_449	dysfunctional	0	0	0	0	0	0	0	0	1.605608935197003	3.0399624663017284	0	0	2.5605300033500646	0
cell_450	dysfunctional	0	0	0	0	0	4.01809482401002	0	0	0	0	0	0	0	2.312454338748358
cell_451	dysfunctional	0	0	0	0	0	0	0	2.436025240579954	0	0	0	0	0	2.436025240579954
cell_452	dysfunctional	0	0	0	0	0	0	0	0	3.5962430016773363	0	0	0	0	0
cell_453	dysfunctional	0	0	0	0	0	2.4941233048929243	0	0	0	0	0	0	0	0
cell_454	dysfunctional	0	0	0	0	0	0	0	2.522102375158147	0	0	0	0	3.174276180906304	0
cell_455	transitional	0	0	0	0	0	0	0	0	0	2.789627059579942	0	0	0	0
cell_456	transitional	0	0	0	0	0	3.769834392254069	0	2.797788553311294	0	0	0	0	2.163801100621172	0
cell_457	dysfunctional	0	0	0	0	0	2.6466115739798415	3.696809916838232	2.6466115739798415	0	2.6466115739798415	0	0	0	0
cell_458	dysfunctional	0	0	0	0	0	0	0	3.3462926712873884	0	2.9582816823078377	0	0	0	0
cell_459	dysfunctional	0	0	0	1.7126061130488726	0	0	0	2.6830857054244346	2.6830857054244346	2.6830857054244346	0	0	3.620255664893933	0
cell_460	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_461	dysfunctional	0	0	0	0	0	2.0056426980951465	0	3.5011736533387094	2.0056426980951465	0	0	0	2.0056426980951465	0
cell_462	dysfunctional	0	0	0	0	0	0	4.086782867327916	0	0	0	0	0	0	0
cell_463	dysfunctional	0	0	0	0	0	0	0	2.778231724235261	2.9234644274810098	0	0	0	0	0
cell_464	dysfunctional	0	0	4.085153238590214	0	0	0	0	2.748088644693475	1.77001145356941	0	0	0	0	0
cell_465	transitional	0	0	0	0	0	3.96473514799673	0	0	0	0	0	0	0	0
